,UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other
17328,2022-12-24 06:00:00,34476.0,36183.0,10555.0,,1217.0,0.0,17179.0,798.0
17329,2022-12-24 07:00:00,33524.0,35720.0,10554.0,,1167.0,0.0,17981.0,750.0
17330,2022-12-24 08:00:00,33135.0,35360.0,10553.0,,1135.0,0.0,17165.0,718.0
17331,2022-12-24 09:00:00,32902.0,35112.0,10557.0,,1087.0,0.0,16862.0,714.0
17332,2022-12-24 10:00:00,32447.0,35157.0,10567.0,,1141.0,0.0,16860.0,721.0
17333,2022-12-24 11:00:00,31923.0,35111.0,10582.0,,1327.0,0.0,17271.0,834.0
17334,2022-12-24 12:00:00,31886.0,35223.0,10578.0,,1377.0,0.0,17762.0,977.0
17335,2022-12-24 13:00:00,31744.0,36020.0,10574.0,,2384.0,0.0,18001.0,1071.0
17336,2022-12-24 14:00:00,32746.0,36656.0,10572.0,,3277.0,45.0,17818.0,1050.0
17337,2022-12-24 15:00:00,33306.0,36356.0,10566.0,,3501.0,480.0,17109.0,1095.0
17338,2022-12-24 16:00:00,33102.0,36454.0,10575.0,,2860.0,845.0,16836.0,1111.0
17339,2022-12-24 17:00:00,33050.0,36493.0,10572.0,,2085.0,982.0,16468.0,1131.0
17340,2022-12-24 18:00:00,32713.0,35246.0,10573.0,,1421.0,1028.0,16341.0,1141.0
17341,2022-12-24 19:00:00,31817.0,33190.0,10573.0,,1223.0,1075.0,16069.0,1133.0
17342,2022-12-24 20:00:00,31370.0,31812.0,10565.0,,1193.0,1240.0,16167.0,1149.0
17343,2022-12-24 21:00:00,30237.0,31069.0,10553.0,,1189.0,1235.0,17033.0,1146.0
17344,2022-12-24 22:00:00,30115.0,31050.0,10550.0,,1214.0,831.0,17320.0,1158.0
17345,2022-12-24 23:00:00,31002.0,32242.0,10538.0,,1298.0,136.0,17268.0,1181.0
17346,2022-12-25 00:00:00,31997.0,33438.0,10547.0,,2033.0,1.0,17339.0,1176.0
17347,2022-12-25 01:00:00,32383.0,33883.0,10556.0,,1687.0,1.0,17286.0,1117.0
17348,2022-12-25 02:00:00,32771.0,33534.0,10553.0,,1294.0,1.0,17285.0,1132.0
17349,2022-12-25 03:00:00,32340.0,32499.0,10564.0,,1147.0,1.0,17671.0,1058.0
17350,2022-12-25 04:00:00,32752.0,30771.0,10567.0,,1104.0,1.0,17720.0,959.0
17351,2022-12-25 05:00:00,32669.0,29032.0,10560.0,,1294.0,1.0,17571.0,962.0
17352,2022-12-25 06:00:00,31707.0,28532.0,10560.0,,1119.0,1.0,17308.0,1011.0
17353,2022-12-25 07:00:00,30873.0,28187.0,10566.0,,1080.0,1.0,17078.0,1019.0
17354,2022-12-25 08:00:00,29872.0,28150.0,10576.0,,1059.0,1.0,17047.0,1015.0
17355,2022-12-25 09:00:00,29578.0,28588.0,10567.0,,1057.0,1.0,17089.0,1005.0
17356,2022-12-25 10:00:00,29918.0,28900.0,10566.0,,1081.0,0.0,16974.0,999.0
17357,2022-12-25 11:00:00,30064.0,28850.0,10569.0,,1061.0,0.0,16860.0,997.0
17358,2022-12-25 12:00:00,30399.0,30253.0,10565.0,,1384.0,0.0,15284.0,999.0
17359,2022-12-25 13:00:00,31306.0,32484.0,10561.0,,1483.0,0.0,13982.0,989.0
17360,2022-12-25 14:00:00,31862.0,33697.0,10556.0,,2392.0,54.0,12504.0,989.0
17361,2022-12-25 15:00:00,31937.0,33340.0,10554.0,,2602.0,593.0,11113.0,1094.0
17362,2022-12-25 16:00:00,31995.0,33217.0,10554.0,,1984.0,1100.0,9528.0,1045.0
17363,2022-12-25 17:00:00,31894.0,32716.0,10579.0,,1340.0,1176.0,7874.0,920.0
17364,2022-12-25 18:00:00,31885.0,30408.0,10595.0,,1281.0,1115.0,7117.0,877.0
17365,2022-12-25 19:00:00,31639.0,27416.0,10595.0,,1203.0,1108.0,7754.0,872.0
17366,2022-12-25 20:00:00,30894.0,25035.0,10591.0,,1042.0,1157.0,8585.0,876.0
17367,2022-12-25 21:00:00,30197.0,23716.0,10592.0,,1023.0,983.0,9575.0,885.0
17368,2022-12-25 22:00:00,30072.0,24615.0,10595.0,,1025.0,556.0,10185.0,888.0
17369,2022-12-25 23:00:00,29893.0,26800.0,10589.0,,1328.0,104.0,10633.0,921.0
17370,2022-12-26 00:00:00,31082.0,28989.0,10587.0,,1666.0,1.0,11003.0,929.0
17371,2022-12-26 01:00:00,31415.0,29517.0,10591.0,,1421.0,0.0,10918.0,941.0
17372,2022-12-26 02:00:00,31381.0,30322.0,10594.0,,1339.0,0.0,10516.0,958.0
17373,2022-12-26 03:00:00,31427.0,31079.0,10594.0,,1137.0,0.0,10102.0,980.0
17374,2022-12-26 04:00:00,31475.0,31184.0,10597.0,,1046.0,0.0,10013.0,996.0
17375,2022-12-26 05:00:00,31297.0,29608.0,10600.0,,1075.0,0.0,10404.0,994.0
17376,2022-12-26 06:00:00,31378.0,28313.0,10600.0,,1077.0,0.0,10041.0,940.0
17377,2022-12-26 07:00:00,30942.0,27919.0,10599.0,,1045.0,0.0,10166.0,956.0
17378,2022-12-26 08:00:00,30151.0,28358.0,10603.0,,1045.0,0.0,10027.0,926.0
17379,2022-12-26 09:00:00,29597.0,28227.0,10606.0,,1072.0,0.0,10115.0,891.0
17380,2022-12-26 10:00:00,28858.0,28182.0,10611.0,,1062.0,0.0,10773.0,900.0
17381,2022-12-26 11:00:00,28970.0,28627.0,10611.0,,1074.0,0.0,10869.0,933.0
17382,2022-12-26 12:00:00,29287.0,29387.0,10608.0,,1085.0,0.0,11262.0,966.0
17383,2022-12-26 13:00:00,29591.0,30134.0,10605.0,,1140.0,0.0,11459.0,956.0
17384,2022-12-26 14:00:00,30664.0,30818.0,10604.0,,1143.0,17.0,11168.0,989.0
17385,2022-12-26 15:00:00,31488.0,30751.0,10607.0,,1219.0,197.0,11200.0,1050.0
17386,2022-12-26 16:00:00,31827.0,30043.0,10602.0,,1158.0,502.0,10919.0,1134.0
17387,2022-12-26 17:00:00,32338.0,29033.0,10600.0,,1479.0,638.0,10015.0,1125.0
17388,2022-12-26 18:00:00,32104.0,28942.0,10600.0,,1487.0,708.0,8659.0,1128.0
17389,2022-12-26 19:00:00,32016.0,28633.0,10594.0,,1218.0,695.0,6954.0,1085.0
17390,2022-12-26 20:00:00,31982.0,28810.0,10591.0,,1164.0,652.0,5257.0,1032.0
17391,2022-12-26 21:00:00,32067.0,29316.0,10591.0,,1222.0,566.0,4650.0,1007.0
17392,2022-12-26 22:00:00,31761.0,29241.0,10593.0,,2044.0,314.0,5504.0,1038.0
17393,2022-12-26 23:00:00,32399.0,30123.0,10589.0,,3592.0,47.0,5689.0,1016.0
17394,2022-12-27 00:00:00,32887.0,32816.0,10585.0,,3653.0,0.0,5552.0,1048.0
17395,2022-12-27 01:00:00,33252.0,33250.0,10590.0,,3376.0,0.0,5818.0,1101.0
17396,2022-12-27 02:00:00,33929.0,32338.0,10591.0,,3052.0,0.0,6025.0,1100.0
17397,2022-12-27 03:00:00,33394.0,31073.0,10588.0,,2651.0,0.0,6995.0,1079.0
17398,2022-12-27 04:00:00,32802.0,30183.0,10596.0,,1678.0,0.0,8477.0,1070.0
17399,2022-12-27 05:00:00,32532.0,28765.0,10597.0,,1091.0,0.0,9647.0,1067.0
17400,2022-12-27 06:00:00,32171.0,27585.0,10600.0,,823.0,0.0,10778.0,1054.0
17401,2022-12-27 07:00:00,29999.0,26582.0,10598.0,,787.0,0.0,12093.0,1014.0
17402,2022-12-27 08:00:00,28372.0,25875.0,10803.0,,837.0,0.0,13132.0,1049.0
17403,2022-12-27 09:00:00,27680.0,25323.0,10923.0,,829.0,0.0,13818.0,1089.0
17404,2022-12-27 10:00:00,27319.0,24985.0,10945.0,,841.0,0.0,14413.0,1099.0
17405,2022-12-27 11:00:00,26631.0,24437.0,10944.0,,1330.0,0.0,15144.0,1092.0
17406,2022-12-27 12:00:00,27870.0,25179.0,10948.0,,2717.0,0.0,15790.0,1086.0
17407,2022-12-27 13:00:00,29925.0,26603.0,10948.0,,3171.0,0.0,16412.0,1104.0
17408,2022-12-27 14:00:00,30454.0,27663.0,10951.0,,3274.0,28.0,17019.0,1118.0
17409,2022-12-27 15:00:00,30387.0,27612.0,10951.0,,3041.0,330.0,17535.0,1118.0
17410,2022-12-27 16:00:00,30086.0,27126.0,10952.0,,2370.0,674.0,18044.0,1239.0
17411,2022-12-27 17:00:00,29577.0,26023.0,10950.0,,1340.0,849.0,18405.0,1238.0
17412,2022-12-27 18:00:00,28759.0,24694.0,10946.0,,1177.0,927.0,18903.0,1164.0
17413,2022-12-27 19:00:00,28103.0,23328.0,10947.0,,1200.0,1006.0,19519.0,1193.0
17414,2022-12-27 20:00:00,27526.0,22677.0,10941.0,,1210.0,988.0,19412.0,1106.0
17415,2022-12-27 21:00:00,27099.0,22472.0,10944.0,,1223.0,964.0,19607.0,997.0
17416,2022-12-27 22:00:00,26993.0,23109.0,10943.0,,1227.0,615.0,19517.0,995.0
17417,2022-12-27 23:00:00,27529.0,24600.0,10943.0,,1264.0,116.0,19823.0,996.0
17418,2022-12-28 00:00:00,28075.0,26028.0,10938.0,,2147.0,2.0,20491.0,1036.0
17419,2022-12-28 01:00:00,28284.0,26243.0,10937.0,,1539.0,1.0,21500.0,1081.0
17420,2022-12-28 02:00:00,28473.0,25622.0,10930.0,,1280.0,1.0,21737.0,1077.0
17421,2022-12-28 03:00:00,28577.0,24617.0,10940.0,,1231.0,1.0,21774.0,1082.0
17422,2022-12-28 04:00:00,27454.0,23677.0,10944.0,,1066.0,1.0,21438.0,1095.0
17423,2022-12-28 05:00:00,26254.0,23312.0,10949.0,,983.0,1.0,21333.0,1097.0
17424,2022-12-28 06:00:00,25649.0,23361.0,10947.0,,952.0,1.0,21034.0,1094.0
17425,2022-12-28 07:00:00,25026.0,23635.0,10863.0,,946.0,1.0,20079.0,1011.0
17426,2022-12-28 08:00:00,24480.0,23650.0,10942.0,,945.0,1.0,19628.0,1010.0
17427,2022-12-28 09:00:00,24521.0,24298.0,10941.0,,935.0,1.0,19182.0,1029.0
17428,2022-12-28 10:00:00,24655.0,24130.0,10937.0,,893.0,1.0,19005.0,1040.0
17429,2022-12-28 11:00:00,24750.0,24018.0,10940.0,,894.0,1.0,19578.0,1047.0
17430,2022-12-28 12:00:00,25161.0,24013.0,10944.0,,965.0,1.0,19703.0,1076.0
17431,2022-12-28 13:00:00,26009.0,24859.0,10942.0,,1746.0,1.0,20333.0,1108.0
17432,2022-12-28 14:00:00,26505.0,24960.0,10940.0,,1708.0,45.0,21229.0,1215.0
17433,2022-12-28 15:00:00,26734.0,25133.0,10935.0,,1142.0,499.0,20518.0,1202.0
17434,2022-12-28 16:00:00,26301.0,23647.0,10933.0,,965.0,981.0,19750.0,1110.0
17435,2022-12-28 17:00:00,24877.0,22354.0,10933.0,,970.0,1201.0,19944.0,1148.0
17436,2022-12-28 18:00:00,24058.0,21510.0,10931.0,,947.0,1207.0,19347.0,1200.0
17437,2022-12-28 19:00:00,24258.0,20746.0,10934.0,,916.0,1210.0,17879.0,1190.0
17438,2022-12-28 20:00:00,24549.0,19714.0,10921.0,,941.0,1226.0,17105.0,1158.0
17439,2022-12-28 21:00:00,24184.0,18388.0,10910.0,,966.0,1067.0,17347.0,1122.0
17440,2022-12-28 22:00:00,24098.0,19235.0,10910.0,,974.0,612.0,17417.0,1119.0
17441,2022-12-28 23:00:00,25119.0,21443.0,10907.0,,1213.0,95.0,16907.0,1162.0
17442,2022-12-29 00:00:00,26072.0,22384.0,10906.0,,1750.0,1.0,17673.0,1174.0
17443,2022-12-29 01:00:00,26460.0,22184.0,10910.0,,1139.0,1.0,18136.0,1178.0
17444,2022-12-29 02:00:00,25814.0,21280.0,10915.0,,964.0,1.0,18578.0,1170.0
17445,2022-12-29 03:00:00,25103.0,20237.0,10917.0,,964.0,1.0,18261.0,1164.0
17446,2022-12-29 04:00:00,24816.0,19404.0,10918.0,,919.0,1.0,17688.0,1115.0
17447,2022-12-29 05:00:00,24275.0,18671.0,10930.0,,924.0,1.0,16981.0,1086.0
17448,2022-12-29 06:00:00,22876.0,16541.0,10932.0,,959.0,1.0,16353.0,1071.0
17449,2022-12-29 07:00:00,21691.0,14997.0,10936.0,,937.0,1.0,15487.0,1071.0
17450,2022-12-29 08:00:00,20838.0,14439.0,10934.0,,906.0,1.0,15172.0,1072.0
17451,2022-12-29 09:00:00,20074.0,14515.0,10930.0,,894.0,1.0,14867.0,1076.0
17452,2022-12-29 10:00:00,19980.0,14804.0,10918.0,,784.0,1.0,14689.0,1058.0
17453,2022-12-29 11:00:00,19706.0,15510.0,10924.0,,777.0,1.0,14063.0,1044.0
17454,2022-12-29 12:00:00,21371.0,16676.0,10923.0,,782.0,1.0,13256.0,1058.0
17455,2022-12-29 13:00:00,24134.0,18303.0,10920.0,,863.0,1.0,12361.0,1053.0
17456,2022-12-29 14:00:00,25500.0,19700.0,10913.0,,883.0,15.0,11744.0,1011.0
17457,2022-12-29 15:00:00,25874.0,20080.0,10911.0,,919.0,134.0,11850.0,1100.0
17458,2022-12-29 16:00:00,25905.0,19718.0,10905.0,,912.0,361.0,11725.0,1158.0
17459,2022-12-29 17:00:00,25451.0,19369.0,10902.0,,902.0,533.0,12164.0,1107.0
17460,2022-12-29 18:00:00,25651.0,19749.0,10891.0,,899.0,531.0,11691.0,1096.0
17461,2022-12-29 19:00:00,25289.0,18807.0,10884.0,,926.0,495.0,12269.0,1087.0
17462,2022-12-29 20:00:00,24622.0,19100.0,10887.0,,919.0,461.0,12564.0,1120.0
17463,2022-12-29 21:00:00,24613.0,19238.0,10893.0,,984.0,473.0,12389.0,1164.0
17464,2022-12-29 22:00:00,24512.0,18935.0,10890.0,,1045.0,251.0,13008.0,1170.0
17465,2022-12-29 23:00:00,24986.0,19719.0,10894.0,,1574.0,54.0,13797.0,1166.0
17466,2022-12-30 00:00:00,25471.0,20456.0,10895.0,,1663.0,1.0,14790.0,1139.0
17467,2022-12-30 01:00:00,24898.0,19459.0,10897.0,,1178.0,1.0,16050.0,1178.0
17468,2022-12-30 02:00:00,23578.0,18443.0,10893.0,,1058.0,1.0,17444.0,1153.0
17469,2022-12-30 03:00:00,21936.0,17876.0,10899.0,,1027.0,1.0,18290.0,1206.0
17470,2022-12-30 04:00:00,20656.0,16608.0,10882.0,,1032.0,2.0,18385.0,1191.0
17471,2022-12-30 05:00:00,20553.0,15642.0,10903.0,,1023.0,1.0,16751.0,1187.0
17472,2022-12-30 06:00:00,20799.0,13912.0,10920.0,,941.0,2.0,14956.0,1212.0
17473,2022-12-30 07:00:00,19928.0,13328.0,10921.0,,885.0,1.0,14217.0,1202.0
17474,2022-12-30 08:00:00,19208.0,13139.0,10924.0,,879.0,1.0,13482.0,1196.0
17475,2022-12-30 09:00:00,19245.0,13788.0,10919.0,,874.0,1.0,11716.0,1160.0
17476,2022-12-30 10:00:00,20439.0,13863.0,10921.0,,862.0,0.0,10521.0,1156.0
17477,2022-12-30 11:00:00,21660.0,14458.0,10920.0,,851.0,0.0,9469.0,1137.0
17478,2022-12-30 12:00:00,23388.0,16122.0,10921.0,,867.0,0.0,8175.0,1129.0
17479,2022-12-30 13:00:00,24708.0,18655.0,10924.0,,883.0,0.0,7457.0,1126.0
17480,2022-12-30 14:00:00,26049.0,21267.0,10925.0,,855.0,2.0,6109.0,1104.0
17481,2022-12-30 15:00:00,26960.0,21987.0,10923.0,,1109.0,41.0,5339.0,1085.0
17482,2022-12-30 16:00:00,27040.0,22405.0,10919.0,,1178.0,131.0,4763.0,1083.0
17483,2022-12-30 17:00:00,27493.0,22761.0,10921.0,,1422.0,210.0,4501.0,1079.0
17484,2022-12-30 18:00:00,27698.0,22725.0,10923.0,,1035.0,285.0,4357.0,1081.0
17485,2022-12-30 19:00:00,27520.0,22655.0,10920.0,,915.0,372.0,3970.0,1080.0
17486,2022-12-30 20:00:00,27455.0,22405.0,10933.0,,914.0,391.0,3459.0,1052.0
17487,2022-12-30 21:00:00,27265.0,22346.0,11057.0,,878.0,378.0,3158.0,990.0
17488,2022-12-30 22:00:00,27085.0,22186.0,11097.0,,929.0,237.0,3780.0,986.0
17489,2022-12-30 23:00:00,26846.0,22441.0,11139.0,,2079.0,37.0,5060.0,1082.0
17490,2022-12-31 00:00:00,27038.0,23340.0,11159.0,,1475.0,0.0,6873.0,1127.0
17491,2022-12-31 01:00:00,26441.0,22194.0,11158.0,,967.0,0.0,9163.0,1131.0
17492,2022-12-31 02:00:00,25584.0,21161.0,11158.0,,926.0,0.0,10257.0,1131.0
17493,2022-12-31 03:00:00,24536.0,19974.0,11156.0,,882.0,0.0,11209.0,1174.0
17494,2022-12-31 04:00:00,23563.0,18500.0,11158.0,,845.0,0.0,11772.0,1190.0
17495,2022-12-31 05:00:00,22423.0,17287.0,11160.0,,831.0,0.0,12016.0,1174.0
17496,2022-12-31 06:00:00,21999.0,17169.0,11161.0,,867.0,0.0,12146.0,1209.0
17497,2022-12-31 07:00:00,21582.0,16379.0,11169.0,,880.0,0.0,11914.0,1188.0
17498,2022-12-31 08:00:00,21165.0,15462.0,11173.0,,887.0,0.0,11840.0,1119.0
17499,2022-12-31 09:00:00,20706.0,15349.0,11174.0,,861.0,0.0,11870.0,1102.0
17500,2022-12-31 10:00:00,19952.0,14621.0,11159.0,,853.0,0.0,12502.0,1161.0
17501,2022-12-31 11:00:00,19678.0,14558.0,11163.0,,851.0,0.0,12691.0,1177.0
17502,2022-12-31 12:00:00,19829.0,15256.0,11170.0,,852.0,0.0,12931.0,1182.0
17503,2022-12-31 13:00:00,20202.0,16100.0,11168.0,,920.0,0.0,13160.0,1191.0
17504,2022-12-31 14:00:00,20967.0,16425.0,11168.0,,1037.0,6.0,13672.0,1192.0
17505,2022-12-31 15:00:00,21516.0,16613.0,11170.0,,1071.0,149.0,13971.0,1190.0
17506,2022-12-31 16:00:00,22291.0,17558.0,11169.0,,1128.0,481.0,13893.0,1191.0
17507,2022-12-31 17:00:00,23248.0,17852.0,11175.0,,1140.0,747.0,13175.0,1194.0
17508,2022-12-31 18:00:00,23813.0,17787.0,11170.0,,1141.0,830.0,12448.0,1189.0
17509,2022-12-31 19:00:00,24223.0,17911.0,11175.0,,1085.0,931.0,11370.0,1202.0
17510,2022-12-31 20:00:00,24513.0,18094.0,11179.0,,1076.0,833.0,10218.0,1203.0
17511,2022-12-31 21:00:00,24131.0,18705.0,11174.0,,1095.0,624.0,9797.0,1169.0
17512,2022-12-31 22:00:00,24348.0,19705.0,11171.0,,1098.0,315.0,8605.0,1158.0
17513,2022-12-31 23:00:00,26196.0,21450.0,11170.0,,1091.0,67.0,7225.0,1138.0
17514,2023-01-01 00:00:00,26715.0,21693.0,11167.0,,1106.0,1.0,7638.0,1136.0
17515,2023-01-01 01:00:00,25653.0,21038.0,11172.0,,1144.0,0.0,8103.0,1145.0
17516,2023-01-01 02:00:00,23788.0,19755.0,11175.0,,1158.0,1.0,9075.0,1164.0
17517,2023-01-01 03:00:00,23277.0,19129.0,11174.0,,1154.0,1.0,8718.0,1137.0
17518,2023-01-01 04:00:00,22616.0,18156.0,11187.0,,1138.0,0.0,8823.0,1119.0
17519,2023-01-01 05:00:00,21991.0,17566.0,11188.0,,1122.0,0.0,9011.0,1114.0
17520,2023-01-01 06:00:00,20957.0,16788.0,11190.0,,1022.0,0.0,9432.0,1111.0
17521,2023-01-01 07:00:00,18936.0,15867.0,11214.0,,992.0,0.0,9848.0,1053.0
17522,2023-01-01 08:00:00,17905.0,16134.0,11249.0,,969.0,0.0,9536.0,997.0
17523,2023-01-01 09:00:00,17488.0,15250.0,11285.0,,945.0,0.0,9732.0,1032.0
17524,2023-01-01 10:00:00,17271.0,14572.0,11333.0,,937.0,0.0,10311.0,1089.0
17525,2023-01-01 11:00:00,17622.0,14738.0,11371.0,,947.0,0.0,10224.0,1081.0
17526,2023-01-01 12:00:00,18112.0,14966.0,11403.0,,948.0,0.0,10092.0,1087.0
17527,2023-01-01 13:00:00,18836.0,16691.0,11406.0,,979.0,0.0,8992.0,1084.0
17528,2023-01-01 14:00:00,19465.0,18124.0,11405.0,,1004.0,10.0,7671.0,1081.0
17529,2023-01-01 15:00:00,20201.0,19353.0,11403.0,,1056.0,175.0,6514.0,1077.0
17530,2023-01-01 16:00:00,20857.0,19757.0,11406.0,,1086.0,454.0,5324.0,1094.0
17531,2023-01-01 17:00:00,21052.0,19714.0,11403.0,,1038.0,741.0,4464.0,1105.0
17532,2023-01-01 18:00:00,21090.0,19655.0,11397.0,,1030.0,836.0,4231.0,1079.0
17533,2023-01-01 19:00:00,21290.0,19725.0,11366.0,,1038.0,843.0,3857.0,1072.0
17534,2023-01-01 20:00:00,21823.0,20047.0,11321.0,,1064.0,769.0,3191.0,1065.0
17535,2023-01-01 21:00:00,21943.0,20216.0,11305.0,,1048.0,645.0,2950.0,1078.0
17536,2023-01-01 22:00:00,21989.0,20691.0,11273.0,,1059.0,316.0,2997.0,1089.0
17537,2023-01-01 23:00:00,23332.0,21556.0,11268.0,,1364.0,37.0,3236.0,1102.0
17538,2023-01-02 00:00:00,24556.0,21643.0,11263.0,,2092.0,0.0,3652.0,1117.0
17539,2023-01-02 01:00:00,24839.0,22085.0,11282.0,,1523.0,0.0,3567.0,1148.0
17540,2023-01-02 02:00:00,24663.0,21801.0,11257.0,,1097.0,0.0,3519.0,1179.0
17541,2023-01-02 03:00:00,23931.0,21228.0,11225.0,,1090.0,0.0,3105.0,1195.0
17542,2023-01-02 04:00:00,22766.0,20239.0,11256.0,,1090.0,0.0,3244.0,1102.0
17543,2023-01-02 05:00:00,21898.0,19313.0,11302.0,,1014.0,0.0,3911.0,1109.0
17544,2023-01-02 06:00:00,21109.0,17899.0,11316.0,,943.0,0.0,4503.0,1135.0
17545,2023-01-02 07:00:00,19980.0,16479.0,11357.0,,917.0,0.0,4840.0,1167.0
17546,2023-01-02 08:00:00,19292.0,15495.0,11401.0,,877.0,0.0,5318.0,1187.0
17547,2023-01-02 09:00:00,18478.0,15358.0,11445.0,,907.0,0.0,5715.0,1190.0
17548,2023-01-02 10:00:00,18860.0,15663.0,11459.0,,925.0,0.0,5148.0,1173.0
17549,2023-01-02 11:00:00,20185.0,16387.0,11468.0,,939.0,0.0,4323.0,1138.0
17550,2023-01-02 12:00:00,21917.0,17109.0,11471.0,,981.0,0.0,3661.0,1169.0
17551,2023-01-02 13:00:00,22975.0,17847.0,11474.0,,1054.0,0.0,4168.0,1163.0
17552,2023-01-02 14:00:00,23146.0,18532.0,11476.0,,1062.0,4.0,5105.0,1159.0
17553,2023-01-02 15:00:00,23295.0,19022.0,11510.0,,1091.0,75.0,6102.0,1159.0
17554,2023-01-02 16:00:00,23662.0,19978.0,11507.0,,1110.0,203.0,5759.0,1171.0
17555,2023-01-02 17:00:00,24888.0,20667.0,11480.0,,1133.0,320.0,4651.0,1157.0
17556,2023-01-02 18:00:00,26384.0,21229.0,11581.0,,1163.0,426.0,3569.0,1133.0
17557,2023-01-02 19:00:00,26381.0,20928.0,11626.0,,1185.0,466.0,3498.0,1100.0
17558,2023-01-02 20:00:00,25999.0,20649.0,11640.0,,1181.0,372.0,4545.0,1115.0
17559,2023-01-02 21:00:00,25067.0,19891.0,11683.0,,1183.0,252.0,6168.0,1124.0
17560,2023-01-02 22:00:00,25151.0,20306.0,11707.0,,1155.0,139.0,8027.0,1167.0
17561,2023-01-02 23:00:00,24937.0,20666.0,11709.0,,1934.0,25.0,10271.0,1168.0
17562,2023-01-03 00:00:00,25493.0,21123.0,11707.0,,2018.0,0.0,11227.0,1230.0
17563,2023-01-03 01:00:00,25706.0,20679.0,11711.0,,1496.0,0.0,11187.0,1216.0
17564,2023-01-03 02:00:00,25503.0,19947.0,11709.0,,1221.0,0.0,11765.0,1139.0
17565,2023-01-03 03:00:00,23978.0,18048.0,11703.0,,1186.0,0.0,13368.0,1220.0
17566,2023-01-03 04:00:00,22014.0,16541.0,11704.0,,1174.0,0.0,14983.0,1218.0
17567,2023-01-03 05:00:00,20492.0,15972.0,11699.0,,1124.0,0.0,15343.0,1185.0
17568,2023-01-03 06:00:00,19859.0,15468.0,11697.0,,960.0,0.0,14846.0,1188.0
17569,2023-01-03 07:00:00,18880.0,13955.0,11704.0,,928.0,0.0,14784.0,1164.0
17570,2023-01-03 08:00:00,17825.0,12826.0,11702.0,,882.0,0.0,15301.0,1133.0
17571,2023-01-03 09:00:00,17244.0,12943.0,11697.0,,899.0,0.0,15244.0,1117.0
17572,2023-01-03 10:00:00,17088.0,12334.0,11703.0,,915.0,0.0,15686.0,1139.0
17573,2023-01-03 11:00:00,17442.0,12951.0,11702.0,,968.0,0.0,15910.0,1089.0
17574,2023-01-03 12:00:00,18656.0,15781.0,11702.0,,1029.0,0.0,15127.0,1083.0
17575,2023-01-03 13:00:00,21436.0,17966.0,11704.0,,1125.0,0.0,14166.0,1148.0
17576,2023-01-03 14:00:00,23452.0,19229.0,11698.0,,1117.0,1.0,13598.0,1173.0
17577,2023-01-03 15:00:00,24077.0,19870.0,11707.0,,1212.0,38.0,13216.0,1158.0
17578,2023-01-03 16:00:00,24749.0,20694.0,11713.0,,1300.0,129.0,12460.0,1157.0
17579,2023-01-03 17:00:00,24641.0,20726.0,11717.0,,1302.0,229.0,12585.0,1155.0
17580,2023-01-03 18:00:00,24240.0,20511.0,11717.0,,1323.0,370.0,13525.0,1134.0
17581,2023-01-03 19:00:00,24294.0,20892.0,11711.0,,1247.0,404.0,13514.0,1117.0
17582,2023-01-03 20:00:00,25220.0,21095.0,11703.0,,1195.0,414.0,12524.0,1109.0
17583,2023-01-03 21:00:00,24754.0,20730.0,11704.0,,1180.0,430.0,12391.0,1136.0
17584,2023-01-03 22:00:00,24581.0,20806.0,11709.0,,1186.0,269.0,12417.0,1152.0
17585,2023-01-03 23:00:00,25173.0,20933.0,11708.0,,1201.0,58.0,13155.0,1175.0
17586,2023-01-04 00:00:00,26515.0,21609.0,11712.0,,1186.0,1.0,13628.0,1206.0
17587,2023-01-04 01:00:00,26101.0,21201.0,11718.0,,1175.0,0.0,13476.0,1208.0
17588,2023-01-04 02:00:00,25365.0,20376.0,11722.0,,1209.0,0.0,13083.0,1181.0
17589,2023-01-04 03:00:00,24348.0,19587.0,11724.0,,1158.0,0.0,12724.0,1184.0
17590,2023-01-04 04:00:00,22510.0,18706.0,11728.0,,1108.0,0.0,12367.0,1194.0
17591,2023-01-04 05:00:00,21117.0,18017.0,11739.0,,1026.0,0.0,12476.0,1189.0
17592,2023-01-04 06:00:00,20088.0,16319.0,11738.0,,925.0,0.0,12321.0,1141.0
17593,2023-01-04 07:00:00,18922.0,15486.0,11745.0,,890.0,0.0,11776.0,905.0
17594,2023-01-04 08:00:00,18115.0,15116.0,11746.0,,893.0,0.0,11394.0,757.0
17595,2023-01-04 09:00:00,17756.0,15559.0,11749.0,,884.0,0.0,10858.0,678.0
17596,2023-01-04 10:00:00,17863.0,15509.0,11753.0,,879.0,0.0,10986.0,682.0
17597,2023-01-04 11:00:00,19103.0,17078.0,11757.0,,911.0,0.0,10776.0,683.0
17598,2023-01-04 12:00:00,21023.0,19230.0,11751.0,,944.0,0.0,10443.0,682.0
17599,2023-01-04 13:00:00,23084.0,21886.0,11745.0,,950.0,0.0,10373.0,666.0
17600,2023-01-04 14:00:00,25116.0,22969.0,11744.0,,1003.0,28.0,10127.0,660.0
17601,2023-01-04 15:00:00,24964.0,22706.0,11748.0,,1012.0,389.0,10488.0,642.0
