UTC Time at End of Hour,Net Generation (MW) from Wind,temp,dwpt,rhum,prcp,wdir,wspd,pres
2021-01-13 04:00:00,13533.0,2.0,0.1,87.0,0.0,210.0,14.8,1015.8
2021-01-13 05:00:00,13509.0,1.0,-0.9,87.0,0.0,220.0,13.0,1015.2
2021-01-13 06:00:00,12199.0,0.0,-1.0,93.0,0.0,230.0,13.0,1015.2
2021-01-13 07:00:00,11528.0,1.0,-0.9,87.0,0.0,230.0,11.2,1015.1
2021-01-13 08:00:00,11163.0,1.0,-0.9,87.0,0.0,230.0,11.2,1014.5
2021-01-13 09:00:00,10737.0,0.0,-1.0,93.0,0.0,230.0,11.2,1013.8
2021-01-13 10:00:00,10257.0,-1.0,-2.0,93.0,0.0,210.0,9.4,1012.9
2021-01-13 11:00:00,9930.0,-1.0,-2.0,93.0,0.0,210.0,9.4,1012.7
2021-01-13 12:00:00,10060.0,-1.0,-2.0,93.0,0.0,225.0,10.8,1012.2
2021-01-13 13:00:00,9422.0,0.0,-2.1,86.0,0.0,220.0,13.0,1012.2
2021-01-13 14:00:00,8989.0,1.0,-0.9,87.0,0.0,210.0,13.0,1011.7
2021-01-13 15:00:00,7879.0,1.0,-0.9,87.0,0.0,180.0,5.4,1011.4
2021-01-13 16:00:00,7140.0,1.0,0.0,93.0,0.0,150.0,9.4,1010.7
2021-01-13 17:00:00,5837.0,1.0,0.0,93.0,0.0,130.0,9.4,1010.2
2021-01-13 18:00:00,5085.0,2.0,0.1,87.0,0.0,170.0,13.0,1009.0
2021-01-13 19:00:00,4687.0,2.0,1.0,93.0,0.0,140.0,16.6,1007.4
2021-01-13 20:00:00,4548.0,3.0,1.0,87.0,0.0,0.0,0.0,1006.5
2021-01-13 21:00:00,4545.0,3.0,1.0,87.0,0.0,130.0,16.6,1005.6
2021-01-13 22:00:00,4568.0,2.0,1.0,93.0,0.0,150.0,11.2,1005.5
2021-01-13 23:00:00,5833.0,2.0,0.1,87.0,0.0,150.0,11.2,1005.3
2021-01-14 00:00:00,6733.0,1.0,0.0,93.0,0.0,170.0,9.4,1004.6
2021-01-14 01:00:00,7965.0,1.0,-0.9,87.0,0.0,160.0,9.4,1004.1
2021-01-14 02:00:00,9123.0,0.0,-1.0,93.0,0.0,120.0,7.6,1004.0
2021-01-14 03:00:00,9757.0,-1.0,-1.0,100.0,0.0,170.0,7.6,1003.6
2021-01-14 04:00:00,9295.0,-1.0,-1.0,100.0,0.0,140.0,13.0,1003.0
2021-01-14 05:00:00,9037.0,-1.0,-1.0,100.0,0.0,160.0,7.6,1002.6
2021-01-14 06:00:00,8960.0,-2.0,-2.0,100.0,0.0,170.0,7.6,1002.2
2021-01-14 07:00:00,9695.0,-2.0,-2.0,100.0,0.0,180.0,7.6,1001.6
2021-01-14 08:00:00,10476.0,-1.0,-1.0,100.0,0.0,180.0,7.6,1001.3
2021-01-14 09:00:00,10183.0,0.0,0.0,100.0,0.0,150.0,9.4,1000.6
2021-01-14 10:00:00,10221.0,0.0,0.0,100.0,0.0,180.0,13.0,999.7
2021-01-14 11:00:00,10829.0,0.0,0.0,100.0,0.1,0.0,0.0,999.6
2021-01-14 12:00:00,10950.0,1.0,1.0,100.0,0.5,260.0,9.4,1000.1
2021-01-14 13:00:00,11358.0,0.0,0.0,100.0,0.6,210.0,7.6,1000.2
2021-01-14 14:00:00,12595.0,1.0,1.0,100.0,0.0,250.0,14.8,1000.5
2021-01-14 15:00:00,13067.0,3.0,3.0,100.0,0.0,280.0,24.1,1000.9
2021-01-14 16:00:00,13220.0,2.0,2.0,100.0,0.0,320.0,27.7,1001.2
2021-01-14 17:00:00,13568.0,2.0,2.0,100.0,0.2,290.0,27.7,1001.6
2021-01-14 18:00:00,13914.0,1.0,1.0,100.0,0.3,290.0,25.9,1000.7
2021-01-14 19:00:00,15003.0,2.0,2.0,100.0,0.2,290.0,29.5,1000.2
2021-01-14 20:00:00,15276.0,2.0,2.0,100.0,0.0,290.0,25.9,1000.0
2021-01-14 21:00:00,15543.0,2.0,2.0,100.0,0.1,280.0,25.9,1000.2
2021-01-14 22:00:00,15720.0,2.0,1.0,93.0,0.2,280.0,27.7,1000.1
2021-01-14 23:00:00,16074.0,1.0,1.0,100.0,0.3,280.0,31.7,1000.1
2021-01-15 00:00:00,17147.0,1.0,0.0,93.0,0.2,290.0,25.9,1000.2
2021-01-15 01:00:00,17124.0,0.0,0.0,100.0,0.2,290.0,29.5,999.3
2021-01-15 02:00:00,17270.0,0.0,0.0,100.0,0.1,290.0,33.5,999.1
2021-01-15 03:00:00,17516.0,0.0,0.0,100.0,0.2,290.0,29.5,998.9
2021-01-15 04:00:00,17884.0,0.0,0.0,100.0,0.3,280.0,31.7,998.1
2021-01-15 05:00:00,18007.0,0.0,0.0,100.0,0.3,280.0,29.5,997.5
2021-01-15 06:00:00,17229.0,-1.0,-1.0,100.0,0.5,280.0,33.5,996.9
2021-01-15 07:00:00,17231.0,-1.0,-1.0,100.0,0.7,280.0,29.5,996.2
2021-01-15 08:00:00,17174.0,-1.0,-1.0,100.0,0.3,290.0,29.5,995.3
2021-01-15 09:00:00,17007.0,-1.0,-1.0,100.0,1.1,290.0,35.3,995.1
2021-01-15 10:00:00,16804.0,-1.0,-1.0,100.0,0.8,290.0,33.5,994.1
2021-01-15 11:00:00,16953.0,-1.0,-1.0,100.0,0.8,290.0,29.5,993.4
2021-01-15 12:00:00,16836.0,-1.0,-1.0,100.0,0.8,300.0,25.9,992.9
2021-01-15 13:00:00,15804.0,0.0,0.0,100.0,0.6,340.0,24.1,993.1
2021-01-15 14:00:00,15516.0,1.0,0.0,93.0,0.3,360.0,24.1,993.8
2021-01-15 15:00:00,15092.0,0.0,0.0,100.0,0.1,10.0,22.3,995.3
2021-01-15 16:00:00,14881.0,0.0,0.0,100.0,0.0,20.0,31.7,997.0
2021-01-15 17:00:00,14979.0,0.0,0.0,100.0,0.0,20.0,31.7,998.3
2021-01-15 18:00:00,14920.0,0.0,0.0,100.0,0.0,30.0,20.5,999.3
2021-01-15 19:00:00,15031.0,1.0,0.0,93.0,0.0,20.0,25.9,1000.2
2021-01-15 20:00:00,14724.0,1.0,0.0,93.0,0.0,10.0,22.3,1001.8
2021-01-15 21:00:00,14041.0,1.0,0.0,93.0,0.0,360.0,18.4,1003.0
2021-01-15 22:00:00,13400.0,1.0,1.0,100.0,0.0,350.0,11.2,1004.1
2021-01-15 23:00:00,12934.0,1.0,1.0,100.0,0.0,340.0,22.3,1005.0
2021-01-16 00:00:00,12641.0,1.0,1.0,100.0,0.1,350.0,16.6,1005.8
2021-01-16 01:00:00,12663.0,1.0,1.0,100.0,0.0,350.0,18.4,1006.9
2021-01-16 02:00:00,12664.0,1.0,1.0,100.0,0.0,340.0,18.4,1007.5
2021-01-16 03:00:00,12432.0,1.0,1.0,100.0,0.0,340.0,24.1,1007.6
2021-01-16 04:00:00,12282.0,2.0,1.0,93.0,0.0,340.0,24.1,1007.9
2021-01-16 05:00:00,12380.0,1.0,1.0,100.0,0.0,340.0,22.3,1008.0
2021-01-16 06:00:00,12617.0,1.0,1.0,100.0,0.0,330.0,22.3,1008.2
2021-01-16 07:00:00,12648.0,0.0,0.0,100.0,0.0,320.0,29.5,1008.5
2021-01-16 08:00:00,12569.0,-1.0,-1.0,100.0,0.0,320.0,31.7,1008.9
2021-01-16 09:00:00,12408.0,-1.0,-1.0,100.0,0.0,310.0,29.5,1009.6
2021-01-16 10:00:00,12068.0,-2.0,-2.0,100.0,0.0,310.0,29.5,1009.8
2021-01-16 11:00:00,11816.0,-2.0,-2.0,100.0,0.0,310.0,27.7,1010.1
2021-01-16 12:00:00,11230.0,-2.0,-2.0,100.0,0.0,310.0,25.9,1010.4
2021-01-16 13:00:00,10248.0,-2.0,-2.0,100.0,0.0,320.0,27.7,1010.6
2021-01-16 14:00:00,9144.0,-2.0,-2.0,100.0,0.0,320.0,18.4,1010.9
2021-01-16 15:00:00,9188.0,-3.0,-3.0,100.0,0.0,310.0,22.3,1011.6
2021-01-16 16:00:00,9952.0,-3.0,-3.0,100.0,0.0,300.0,24.1,1012.5
2021-01-16 17:00:00,10517.0,-2.0,-3.0,93.0,0.0,310.0,22.3,1013.0
2021-01-16 18:00:00,10897.0,-2.0,-2.0,100.0,0.0,300.0,25.9,1012.4
2021-01-16 19:00:00,11057.0,-2.0,-3.0,93.0,0.0,310.0,24.1,1012.1
2021-01-16 20:00:00,10626.0,-2.0,-3.0,93.0,0.0,300.0,22.3,1012.1
2021-01-16 21:00:00,11386.0,-2.0,-2.0,100.0,0.1,300.0,14.8,1012.3
2021-01-16 22:00:00,12322.0,-3.0,-3.0,100.0,0.1,300.0,20.5,1012.8
2021-01-16 23:00:00,12663.0,-3.0,-3.0,100.0,0.0,300.0,22.3,1012.7
2021-01-17 00:00:00,12978.0,-2.0,-3.0,93.0,0.1,300.0,22.3,1013.0
2021-01-17 01:00:00,12549.0,-3.0,-3.0,100.0,0.1,290.0,24.1,1013.0
2021-01-17 02:00:00,11940.0,-3.0,-4.0,93.0,0.1,290.0,22.3,1012.6
2021-01-17 03:00:00,11394.0,-3.0,-4.0,93.0,0.0,300.0,18.4,1012.4
2021-01-17 04:00:00,11290.0,-3.0,-4.0,93.0,0.0,310.0,16.6,1012.3
2021-01-17 05:00:00,10937.0,-3.0,-4.0,93.0,0.0,310.0,14.8,1012.5
2021-01-17 06:00:00,10701.0,-3.0,-4.0,93.0,0.0,300.0,16.6,1012.8
2021-01-17 07:00:00,10127.0,-3.0,-3.0,100.0,0.1,300.0,13.0,1012.6
2021-01-17 08:00:00,9286.0,-3.0,-4.0,93.0,0.1,300.0,20.5,1012.4
2021-01-17 09:00:00,8687.0,-3.0,-4.0,93.0,0.1,320.0,16.6,1012.3
2021-01-17 10:00:00,8626.0,-3.0,-5.0,86.0,0.0,310.0,20.5,1011.8
2021-01-17 11:00:00,8790.0,-4.0,-5.0,93.0,0.0,320.0,18.4,1011.7
2021-01-17 12:00:00,8836.0,-5.0,-5.0,100.0,0.0,320.0,9.4,1012.1
2021-01-17 13:00:00,8854.0,-6.0,-6.0,100.0,0.0,300.0,9.4,1012.6
2021-01-17 14:00:00,8979.0,-7.0,-7.0,100.0,0.0,290.0,9.4,1012.9
2021-01-17 15:00:00,9289.0,-5.0,-5.0,100.0,0.0,270.0,11.2,1013.1
2021-01-17 16:00:00,9458.0,-3.0,-3.0,100.0,0.0,300.0,14.8,1013.4
2021-01-17 17:00:00,9120.0,-3.0,-3.0,100.0,0.0,300.0,14.8,1013.6
2021-01-17 18:00:00,8823.0,-2.0,-2.0,100.0,0.0,280.0,20.5,1012.9
2021-01-17 19:00:00,8545.0,-1.0,-2.0,93.0,0.0,290.0,22.3,1012.2
2021-01-17 20:00:00,8742.0,-1.0,-3.0,86.0,0.0,300.0,18.4,1011.8
2021-01-17 21:00:00,8648.0,-1.0,-3.0,86.0,0.5,310.0,24.1,1012.0
2021-01-17 22:00:00,8305.0,-2.0,-3.0,93.0,0.0,300.0,27.7,1012.2
2021-01-17 23:00:00,7295.0,-2.0,-3.0,93.0,0.0,300.0,16.6,1012.4
2021-01-18 00:00:00,5633.0,-2.0,-3.0,93.0,0.0,290.0,14.8,1012.5
2021-01-18 01:00:00,4683.0,-2.0,-3.0,93.0,0.0,280.0,14.8,1012.3
2021-01-18 02:00:00,4717.0,-2.0,-2.0,100.0,0.0,280.0,13.0,1012.1
2021-01-18 03:00:00,5400.0,-2.0,-2.0,100.0,0.0,270.0,14.8,1012.0
2021-01-18 04:00:00,5000.0,-1.0,-2.0,93.0,0.0,270.0,11.2,1011.9
2021-01-18 05:00:00,3994.0,-2.0,-2.0,100.0,0.0,250.0,9.4,1011.8
2021-01-18 06:00:00,3291.0,-2.0,-2.0,100.0,0.0,260.0,7.6,1011.8
2021-01-18 07:00:00,3077.0,-2.0,-2.0,100.0,0.0,260.0,9.4,1011.6
2021-01-18 08:00:00,2647.0,-1.0,-1.0,100.0,0.0,280.0,11.2,1011.9
2021-01-18 09:00:00,2102.0,-2.0,-2.0,100.0,0.0,320.0,16.6,1012.7
2021-01-18 10:00:00,1888.0,-1.0,-2.0,93.0,0.0,310.0,11.2,1013.1
2021-01-18 11:00:00,1895.0,-2.0,-2.0,100.0,0.0,320.0,9.4,1013.7
2021-01-18 12:00:00,1959.0,-3.0,-4.0,93.0,0.0,310.0,11.2,1014.5
2021-01-18 13:00:00,2339.0,-4.0,-4.0,100.0,0.0,320.0,7.6,1015.1
2021-01-18 14:00:00,2568.0,-5.0,-5.0,100.0,0.0,290.0,7.6,1015.3
2021-01-18 15:00:00,2844.0,-4.0,-5.0,93.0,0.0,350.0,9.4,1016.0
2021-01-18 16:00:00,2791.0,-4.0,-5.0,93.0,0.0,340.0,11.2,1016.8
2021-01-18 17:00:00,2594.0,-3.0,-5.0,86.0,0.0,360.0,11.2,1017.3
2021-01-18 18:00:00,2663.0,-2.0,-5.0,80.0,0.0,350.0,16.6,1017.4
2021-01-18 19:00:00,2795.0,-2.0,-4.0,86.0,0.0,340.0,7.6,1017.2
2021-01-18 20:00:00,2923.0,-2.0,-5.0,80.0,0.0,340.0,11.2,1017.4
2021-01-18 21:00:00,2692.0,-2.0,-5.0,80.0,0.0,340.0,13.0,1018.0
2021-01-18 22:00:00,2397.0,-3.0,-5.0,86.0,0.0,300.0,5.4,1018.6
2021-01-18 23:00:00,2509.0,-3.0,-6.0,80.0,0.0,0.0,0.0,1019.3
2021-01-19 00:00:00,2961.0,-4.0,-5.0,93.0,0.0,270.0,7.6,1020.2
2021-01-19 01:00:00,3407.0,-5.0,-5.0,100.0,0.0,250.0,5.4,1020.9
2021-01-19 02:00:00,3367.0,-5.0,-6.0,93.0,0.0,320.0,7.6,1021.8
2021-01-19 03:00:00,3821.0,-5.0,-6.0,93.0,0.0,330.0,5.4,1021.8
2021-01-19 04:00:00,4494.0,-7.0,-7.0,100.0,0.0,280.0,11.2,1022.2
2021-01-19 05:00:00,4775.0,-7.0,-7.0,100.0,0.0,270.0,5.4,1022.8
2021-01-19 06:00:00,4909.0,-7.0,-7.0,100.0,0.0,320.0,5.4,1023.4
2021-01-19 07:00:00,5153.0,-7.0,-7.0,100.0,0.0,220.0,9.4,1023.5
2021-01-19 08:00:00,6208.0,-6.0,-6.0,100.0,0.0,0.0,0.0,1023.6
2021-01-19 09:00:00,6980.0,-6.0,-6.0,100.0,0.0,190.0,7.6,1023.8
2021-01-19 10:00:00,7951.0,-5.0,-5.0,100.0,0.0,210.0,7.6,1023.6
2021-01-19 11:00:00,9198.0,-4.0,-4.0,100.0,0.0,220.0,14.8,1023.9
2021-01-19 12:00:00,9958.0,-3.0,-3.0,100.0,0.0,250.0,13.0,1024.1
2021-01-19 13:00:00,10316.0,-2.0,-2.0,100.0,0.0,260.0,13.0,1024.5
2021-01-19 14:00:00,10975.0,-1.0,-1.0,100.0,0.0,290.0,14.8,1024.7
2021-01-19 15:00:00,11389.0,0.0,0.0,100.0,0.0,270.0,14.8,1025.2
2021-01-19 16:00:00,11732.0,-1.0,-2.0,93.0,0.0,290.0,14.8,1025.7
2021-01-19 17:00:00,12257.0,0.0,-2.1,86.0,0.0,250.0,16.6,1025.8
2021-01-19 18:00:00,12863.0,0.0,-3.0,80.0,0.0,250.0,20.5,1025.5
2021-01-19 19:00:00,13516.0,1.0,-2.1,80.0,0.0,260.0,24.1,1024.1
2021-01-19 20:00:00,14685.0,2.0,-0.9,81.0,0.0,270.0,29.5,1023.6
2021-01-19 21:00:00,15214.0,1.0,-2.1,80.0,0.1,300.0,50.0,1023.8
2021-01-19 22:00:00,15478.0,0.0,-3.9,75.0,0.0,310.0,44.6,1025.1
2021-01-19 23:00:00,15218.0,-3.0,-7.0,74.0,0.0,330.0,42.5,1027.7
2021-01-20 00:00:00,14471.0,-5.0,-7.9,80.0,0.0,320.0,29.5,1029.7
2021-01-20 01:00:00,13704.0,-6.0,-9.1,79.0,0.0,310.0,24.1,1030.5
2021-01-20 02:00:00,12522.0,-7.0,-11.0,73.0,0.0,320.0,18.4,1030.8
2021-01-20 03:00:00,11554.0,-8.0,-11.0,79.0,0.0,320.0,24.1,1030.7
2021-01-20 04:00:00,9674.0,-9.0,-12.0,79.0,0.0,320.0,16.6,1031.2
2021-01-20 05:00:00,8957.0,-10.0,-12.0,85.0,0.0,310.0,9.4,1031.5
2021-01-20 06:00:00,9442.0,-11.0,-12.0,92.0,0.0,300.0,7.6,1031.2
2021-01-20 07:00:00,10030.0,-12.0,-13.0,92.0,0.0,320.0,5.4,1030.6
2021-01-20 08:00:00,10762.0,-13.0,-13.0,100.0,0.0,0.0,0.0,1029.9
2021-01-20 09:00:00,11417.0,-14.0,-14.0,100.0,0.0,190.0,9.4,1028.8
2021-01-20 10:00:00,13344.0,-13.0,-13.0,100.0,0.0,160.0,9.4,1027.4
2021-01-20 11:00:00,14505.0,-14.0,-14.0,100.0,0.0,160.0,11.2,1026.2
2021-01-20 12:00:00,14948.0,-13.0,-13.0,100.0,0.0,170.0,14.8,1025.3
2021-01-20 13:00:00,15452.0,-11.0,-11.0,100.0,0.0,170.0,16.6,1025.0
2021-01-20 14:00:00,15708.0,-11.0,-11.0,100.0,0.0,170.0,14.8,1023.4
2021-01-20 15:00:00,16144.0,-9.0,-9.0,100.0,0.0,180.0,20.5,1021.5
2021-01-20 16:00:00,16011.0,-6.0,-6.9,93.0,0.0,180.0,18.4,1019.6
2021-01-20 17:00:00,16363.0,0.0,-3.9,75.0,0.0,190.0,27.7,1017.4
2021-01-20 18:00:00,16850.0,2.0,-3.9,65.0,0.0,210.0,29.5,1015.0
2021-01-20 19:00:00,17746.0,4.0,-3.1,60.0,0.0,210.0,31.7,1012.8
2021-01-20 20:00:00,18244.0,5.0,-3.1,56.0,0.0,220.0,25.9,1011.1
2021-01-20 21:00:00,18889.0,5.0,-1.9,61.0,0.0,230.0,31.7,1010.7
2021-01-20 22:00:00,19325.0,5.0,-1.0,65.0,0.0,220.0,20.5,1010.0
2021-01-20 23:00:00,19057.0,5.0,-1.0,65.0,0.0,230.0,14.8,1010.0
2021-01-21 00:00:00,18952.0,4.0,0.0,75.0,0.0,240.0,18.4,1010.4
2021-01-21 01:00:00,19005.0,3.0,0.1,81.0,0.0,250.0,13.0,1010.3
2021-01-21 02:00:00,19388.0,3.0,-1.0,75.0,0.0,250.0,13.0,1010.6
2021-01-21 03:00:00,19500.0,2.0,-0.9,81.0,0.0,240.0,16.6,1010.7
2021-01-21 04:00:00,19581.0,2.0,-0.9,81.0,0.0,250.0,14.8,1011.3
2021-01-21 05:00:00,19524.0,2.0,-2.0,75.0,0.0,260.0,16.6,1011.4
2021-01-21 06:00:00,19410.0,2.0,-2.9,70.0,0.0,280.0,14.8,1011.6
2021-01-21 07:00:00,19254.0,0.0,-3.9,75.0,0.0,270.0,14.8,1011.8
2021-01-21 08:00:00,19116.0,1.0,-4.1,69.0,0.0,300.0,18.4,1012.2
2021-01-21 09:00:00,19084.0,1.0,-5.1,64.0,0.0,280.0,13.0,1012.6
2021-01-21 10:00:00,18685.0,-1.0,-5.0,74.0,0.0,230.0,14.8,1012.3
2021-01-21 11:00:00,18497.0,-2.0,-5.0,80.0,0.0,250.0,13.0,1012.3
2021-01-21 12:00:00,18264.0,-2.0,-5.0,80.0,0.0,260.0,16.6,1013.1
2021-01-21 13:00:00,18176.0,-3.0,-6.0,80.0,0.0,260.0,13.0,1013.1
2021-01-21 14:00:00,18134.0,-3.0,-6.0,80.0,0.0,260.0,14.8,1013.1
2021-01-21 15:00:00,17897.0,-2.0,-5.0,80.0,0.0,250.0,14.8,1013.3
2021-01-21 16:00:00,17064.0,0.0,-5.0,69.0,0.0,240.0,11.2,1013.2
2021-01-21 17:00:00,16595.0,3.0,-4.0,60.0,0.0,260.0,13.0,1013.5
2021-01-21 18:00:00,16932.0,4.0,-4.0,56.0,0.0,280.0,22.3,1013.4
2021-01-21 19:00:00,17626.0,4.0,-3.1,60.0,0.0,290.0,25.9,1012.9
2021-01-21 20:00:00,17868.0,4.0,-3.1,60.0,0.0,310.0,29.5,1012.8
2021-01-21 21:00:00,18109.0,4.0,-3.1,60.0,0.0,300.0,25.9,1013.2
2021-01-21 22:00:00,18446.0,3.0,-2.9,65.0,0.0,300.0,22.3,1013.7
2021-01-21 23:00:00,18367.0,3.0,-4.0,60.0,0.0,320.0,33.5,1014.5
2021-01-22 00:00:00,18034.0,1.0,-4.1,69.0,0.0,320.0,20.5,1015.5
2021-01-22 01:00:00,17777.0,1.0,-2.9,75.0,0.0,310.0,18.4,1016.4
2021-01-22 02:00:00,17855.0,0.0,-3.0,80.0,0.0,330.0,27.7,1017.2
2021-01-22 03:00:00,17516.0,-2.0,-5.0,80.0,0.0,330.0,33.5,1018.0
2021-01-22 04:00:00,16968.0,-2.0,-5.0,80.0,0.0,340.0,27.7,1019.3
2021-01-22 05:00:00,16969.0,-4.0,-9.0,68.0,0.0,340.0,35.3,1020.4
2021-01-22 06:00:00,16371.0,-6.0,-11.0,68.0,0.0,330.0,33.5,1021.6
2021-01-22 07:00:00,15230.0,-8.0,-12.0,73.0,0.0,340.0,31.7,1022.4
2021-01-22 08:00:00,14462.0,-9.0,-13.0,73.0,0.0,330.0,22.3,1023.2
2021-01-22 09:00:00,13809.0,-10.0,-13.0,79.0,0.0,340.0,22.3,1024.1
2021-01-22 10:00:00,13058.0,-11.0,-13.0,85.0,0.0,340.0,22.3,1024.3
2021-01-22 11:00:00,12045.0,-12.0,-15.1,78.0,0.0,340.0,27.7,1025.0
2021-01-22 12:00:00,10729.0,-12.0,-15.1,78.0,0.0,340.0,20.5,1026.0
2021-01-22 13:00:00,10063.0,-13.0,-15.0,85.0,0.0,340.0,16.6,1027.0
2021-01-22 14:00:00,9486.0,-13.0,-15.0,85.0,0.0,330.0,16.6,1027.8
2021-01-22 15:00:00,8218.0,-13.0,-15.0,85.0,0.0,320.0,20.5,1028.5
2021-01-22 16:00:00,6546.0,-12.0,-16.0,72.0,0.0,330.0,18.4,1029.0
2021-01-22 17:00:00,5010.0,-11.0,-15.9,67.0,0.0,350.0,18.4,1029.1
2021-01-22 18:00:00,4407.0,-10.0,-15.9,62.0,0.0,360.0,11.2,1028.5
2021-01-22 19:00:00,4111.0,-9.0,-16.0,57.0,0.0,350.0,11.2,1027.8
2021-01-22 20:00:00,4062.0,-8.0,-17.1,48.0,0.0,340.0,9.4,1027.3
2021-01-22 21:00:00,3943.0,-7.0,-15.9,49.0,0.0,340.0,7.6,1027.4
2021-01-22 22:00:00,3869.0,-8.0,-15.9,53.0,0.0,350.0,7.6,1027.7
2021-01-22 23:00:00,3642.0,-8.0,-15.0,57.0,0.0,0.0,0.0,1028.0
2021-01-23 00:00:00,3519.0,-9.0,-15.0,62.0,0.0,0.0,0.0,1028.1
2021-01-23 01:00:00,3742.0,-10.0,-15.0,67.0,0.0,100.0,7.6,1028.2
2021-01-23 02:00:00,4325.0,-10.0,-15.0,67.0,0.0,110.0,5.4,1028.4
2021-01-23 03:00:00,4643.0,-11.0,-15.1,72.0,0.0,130.0,5.4,1028.5
2021-01-23 04:00:00,4674.0,-12.0,-15.1,78.0,0.0,130.0,7.6,1028.4
2021-01-23 05:00:00,4857.0,-13.0,-17.0,72.0,0.0,160.0,7.6,1028.5
2021-01-23 06:00:00,5075.0,-12.0,-16.0,72.0,0.0,130.0,5.4,1028.7
2021-01-23 07:00:00,5540.0,-14.0,-17.0,78.0,0.0,160.0,7.6,1028.8
2021-01-23 08:00:00,5356.0,-13.0,-15.0,85.0,0.0,150.0,9.4,1028.9
2021-01-23 09:00:00,5351.0,-15.0,-16.0,92.0,0.0,120.0,9.4,1029.1
2021-01-23 10:00:00,6432.0,-14.0,-16.0,85.0,0.0,140.0,7.6,1029.1
2021-01-23 11:00:00,6906.0,-15.0,-16.0,92.0,0.0,90.0,7.6,1029.1
2021-01-23 12:00:00,7087.0,-15.0,-16.0,92.0,0.0,100.0,9.4,1028.9
2021-01-23 13:00:00,7506.0,-13.0,-15.0,85.0,0.0,150.0,9.4,1028.6
2021-01-23 14:00:00,8443.0,-12.0,-15.1,78.0,0.0,140.0,16.6,1028.6
2021-01-23 15:00:00,9046.0,-11.0,-13.0,85.0,0.0,140.0,20.5,1028.5
2021-01-23 16:00:00,9118.0,-10.0,-13.9,73.0,0.0,140.0,24.1,1028.4
2021-01-23 17:00:00,9094.0,-9.0,-13.0,73.0,0.0,130.0,20.5,1027.8
2021-01-23 18:00:00,9072.0,-8.0,-14.0,62.0,0.1,140.0,18.4,1026.7
2021-01-23 19:00:00,9023.0,-7.0,-13.1,62.0,0.0,130.0,16.6,1025.1
2021-01-23 20:00:00,9078.0,-6.0,-11.9,63.0,0.0,120.0,22.3,1023.8
2021-01-23 21:00:00,9198.0,-5.0,-12.0,58.0,0.0,120.0,20.5,1022.8
2021-01-23 22:00:00,9227.0,-5.0,-11.0,63.0,0.0,120.0,25.9,1021.5
2021-01-23 23:00:00,9373.0,-5.0,-8.9,74.0,0.0,110.0,24.1,1020.8
2021-01-24 00:00:00,10140.0,-5.0,-8.9,74.0,0.0,120.0,24.1,1020.5
2021-01-24 01:00:00,11009.0,-5.0,-7.9,80.0,0.0,110.0,20.5,1020.7
2021-01-24 02:00:00,11387.0,-4.0,-6.9,80.0,0.4,100.0,14.8,1020.2
2021-01-24 03:00:00,11431.0,-4.0,-5.0,93.0,0.2,120.0,16.6,1019.5
2021-01-24 04:00:00,10696.0,-4.0,-4.0,100.0,0.2,140.0,22.3,1019.5
2021-01-24 05:00:00,9355.0,-3.0,-3.0,100.0,0.1,130.0,18.4,1019.3
2021-01-24 06:00:00,7248.0,-3.0,-3.0,100.0,0.1,130.0,18.4,1018.5
2021-01-24 07:00:00,5415.0,-3.0,-3.0,100.0,0.0,140.0,22.3,1018.4
2021-01-24 08:00:00,4629.0,-3.0,-3.0,100.0,0.0,130.0,14.8,1018.2
2021-01-24 09:00:00,4538.0,-3.0,-3.0,100.0,0.0,120.0,11.2,1018.0
2021-01-24 10:00:00,4605.0,-2.0,-3.0,93.0,0.0,120.0,13.0,1017.7
2021-01-24 11:00:00,4295.0,-2.0,-3.0,93.0,0.0,90.0,7.6,1017.8
2021-01-24 12:00:00,4609.0,-3.0,-3.0,100.0,0.0,0.0,0.0,1018.1
2021-01-24 13:00:00,5150.0,-3.0,-3.0,100.0,0.0,30.0,9.4,1018.3
2021-01-24 14:00:00,5782.0,-3.0,-3.0,100.0,0.0,10.0,14.8,1018.5
2021-01-24 15:00:00,5921.0,-2.0,-2.0,100.0,0.0,10.0,9.4,1019.3
2021-01-24 16:00:00,5599.0,-2.0,-2.0,100.0,0.0,350.0,14.8,1020.2
2021-01-24 17:00:00,5062.0,-2.0,-2.0,100.0,0.0,10.0,22.3,1020.6
2021-01-24 18:00:00,4117.0,-2.0,-3.0,93.0,0.0,360.0,20.5,1020.5
2021-01-24 19:00:00,3230.0,-2.0,-3.0,93.0,0.0,20.0,18.4,1020.0
2021-01-24 20:00:00,3079.0,-3.0,-3.0,100.0,0.0,350.0,14.8,1019.8
2021-01-24 21:00:00,2871.0,-3.0,-4.0,93.0,0.0,360.0,14.8,1019.7
2021-01-24 22:00:00,2718.0,-3.0,-4.0,93.0,0.0,30.0,14.8,1020.1
2021-01-24 23:00:00,2902.0,-4.0,-5.0,93.0,0.0,20.0,9.4,1020.1
2021-01-25 00:00:00,3370.0,-5.0,-6.0,93.0,0.0,20.0,11.2,1020.6
2021-01-25 01:00:00,4561.0,-6.0,-6.0,100.0,0.0,30.0,7.6,1020.9
2021-01-25 02:00:00,5561.0,-6.0,-6.9,93.0,0.0,40.0,13.0,1021.0
2021-01-25 03:00:00,6042.0,-7.0,-7.0,100.0,0.0,40.0,14.8,1021.0
