UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products
2022-04-24 18:00:00,16689.0,16917.0,7512.0,
2022-04-24 19:00:00,16931.0,17803.0,7514.0,
2022-04-24 20:00:00,17188.0,17894.0,7513.0,
2022-04-24 21:00:00,17429.0,19037.0,7509.0,
2022-04-24 22:00:00,17762.0,19862.0,7505.0,
2022-04-24 23:00:00,17952.0,20080.0,7505.0,
2022-04-25 00:00:00,18153.0,20555.0,7503.0,
2022-04-25 01:00:00,18342.0,20534.0,7501.0,
2022-04-25 02:00:00,18297.0,19984.0,7507.0,
2022-04-25 03:00:00,18171.0,19092.0,7515.0,
2022-04-25 04:00:00,17577.0,16892.0,7533.0,
2022-04-25 05:00:00,16858.0,15835.0,7573.0,
2022-04-25 06:00:00,16050.0,14676.0,7586.0,
2022-04-25 07:00:00,15440.0,14053.0,7595.0,
2022-04-25 08:00:00,15269.0,14308.0,7610.0,
2022-04-25 09:00:00,15702.0,13969.0,7621.0,
2022-04-25 10:00:00,16446.0,14482.0,7638.0,
2022-04-25 11:00:00,17256.0,16745.0,7640.0,
2022-04-25 12:00:00,17829.0,19102.0,7648.0,
2022-04-25 13:00:00,18306.0,20850.0,7655.0,
2022-04-25 14:00:00,18766.0,21674.0,7656.0,
2022-04-25 15:00:00,19077.0,22451.0,7661.0,
2022-04-25 16:00:00,19037.0,22472.0,7657.0,
2022-04-25 17:00:00,19088.0,22670.0,7663.0,
2022-04-25 18:00:00,19081.0,22823.0,7667.0,
2022-04-25 19:00:00,18853.0,22395.0,7668.0,
2022-04-25 20:00:00,18565.0,21452.0,7670.0,
2022-04-25 21:00:00,18326.0,21036.0,7675.0,
2022-04-25 22:00:00,18227.0,20625.0,7679.0,
2022-04-25 23:00:00,18348.0,20483.0,7688.0,
2022-04-26 00:00:00,18587.0,20768.0,7694.0,
2022-04-26 01:00:00,18592.0,21271.0,7699.0,
2022-04-26 02:00:00,19362.0,22729.0,7703.0,
2022-04-26 03:00:00,19455.0,22813.0,7707.0,
2022-04-26 04:00:00,18987.0,21932.0,7712.0,
2022-04-26 05:00:00,18561.0,20628.0,7718.0,
2022-04-26 06:00:00,17802.0,18483.0,7721.0,
2022-04-26 07:00:00,17175.0,16880.0,7728.0,
2022-04-26 08:00:00,16927.0,17220.0,7729.0,
2022-04-26 09:00:00,17248.0,17885.0,7729.0,
2022-04-26 10:00:00,17872.0,18994.0,7721.0,
2022-04-26 11:00:00,18497.0,22830.0,7723.0,
2022-04-26 12:00:00,19299.0,25915.0,7727.0,
2022-04-26 13:00:00,19867.0,27394.0,7729.0,
2022-04-26 14:00:00,20233.0,27341.0,7731.0,
2022-04-26 15:00:00,20509.0,27144.0,7730.0,
2022-04-26 16:00:00,20289.0,27045.0,7730.0,
2022-04-26 17:00:00,20340.0,26776.0,7730.0,
2022-04-26 18:00:00,20439.0,26549.0,7731.0,
2022-04-26 19:00:00,20335.0,24844.0,7729.0,
2022-04-26 20:00:00,19999.0,24466.0,7726.0,
2022-04-26 21:00:00,19689.0,23447.0,7728.0,
2022-04-26 22:00:00,19887.0,23226.0,7726.0,
2022-04-26 23:00:00,20159.0,23686.0,7726.0,
2022-04-27 00:00:00,20326.0,22316.0,7727.0,
2022-04-27 01:00:00,20398.0,21809.0,7732.0,
2022-04-27 02:00:00,20213.0,22971.0,7727.0,
2022-04-27 03:00:00,19986.0,21125.0,7724.0,
2022-04-27 04:00:00,19406.0,18999.0,7724.0,
2022-04-27 05:00:00,18953.0,17608.0,7728.0,
2022-04-27 06:00:00,18765.0,17176.0,7731.0,
2022-04-27 07:00:00,18435.0,15316.0,7732.0,
2022-04-27 08:00:00,17834.0,14689.0,7739.0,
2022-04-27 09:00:00,17532.0,14869.0,7736.0,
2022-04-27 10:00:00,17739.0,15319.0,7733.0,
2022-04-27 11:00:00,18353.0,16870.0,7730.0,
2022-04-27 12:00:00,19097.0,19590.0,7731.0,
2022-04-27 13:00:00,19836.0,20953.0,7733.0,
2022-04-27 14:00:00,20010.0,20401.0,7734.0,
2022-04-27 15:00:00,20206.0,20645.0,7730.0,
2022-04-27 16:00:00,20230.0,20386.0,7732.0,
2022-04-27 17:00:00,20051.0,20326.0,7732.0,
2022-04-27 18:00:00,19828.0,19681.0,7731.0,
2022-04-27 19:00:00,19935.0,20358.0,7734.0,
2022-04-27 20:00:00,20256.0,20692.0,7733.0,
2022-04-27 21:00:00,20050.0,20214.0,7730.0,
2022-04-27 22:00:00,20076.0,21054.0,7729.0,
2022-04-27 23:00:00,19934.0,20696.0,7726.0,
2022-04-28 00:00:00,19556.0,21296.0,7723.0,
2022-04-28 01:00:00,19678.0,21787.0,7723.0,
2022-04-28 02:00:00,19827.0,21693.0,7723.0,
2022-04-28 03:00:00,19384.0,19880.0,7726.0,
2022-04-28 04:00:00,18448.0,17010.0,7729.0,
2022-04-28 05:00:00,17611.0,15298.0,7728.0,
2022-04-28 06:00:00,17214.0,14971.0,7729.0,
2022-04-28 07:00:00,16929.0,14285.0,7734.0,
2022-04-28 08:00:00,16683.0,13790.0,7733.0,
2022-04-28 09:00:00,16547.0,14568.0,7733.0,
2022-04-28 10:00:00,16685.0,15552.0,7735.0,
2022-04-28 11:00:00,17263.0,17769.0,7736.0,
2022-04-28 12:00:00,18556.0,20286.0,7737.0,
2022-04-28 13:00:00,19237.0,19812.0,7734.0,
2022-04-28 14:00:00,19669.0,19813.0,7735.0,
2022-04-28 15:00:00,20048.0,20289.0,7734.0,
2022-04-28 16:00:00,20144.0,20335.0,7733.0,
2022-04-28 17:00:00,20152.0,20764.0,7729.0,
2022-04-28 18:00:00,20369.0,21120.0,7729.0,
2022-04-28 19:00:00,20778.0,21507.0,7727.0,
2022-04-28 20:00:00,20680.0,21475.0,7724.0,
2022-04-28 21:00:00,20495.0,20968.0,7722.0,
2022-04-28 22:00:00,19984.0,20795.0,7722.0,
2022-04-28 23:00:00,19844.0,20702.0,7718.0,
2022-04-29 00:00:00,20026.0,21533.0,7717.0,
2022-04-29 01:00:00,19870.0,20635.0,7716.0,
2022-04-29 02:00:00,20075.0,21734.0,7718.0,
2022-04-29 03:00:00,19791.0,19804.0,7722.0,
2022-04-29 04:00:00,19152.0,16868.0,7720.0,
2022-04-29 05:00:00,18761.0,15080.0,7725.0,
2022-04-29 06:00:00,18036.0,14024.0,7725.0,
2022-04-29 07:00:00,16628.0,13874.0,7726.0,
2022-04-29 08:00:00,16253.0,14020.0,7727.0,
2022-04-29 09:00:00,16016.0,14456.0,7727.0,
2022-04-29 10:00:00,16549.0,14928.0,7727.0,
2022-04-29 11:00:00,17499.0,16095.0,7726.0,
2022-04-29 12:00:00,17955.0,17759.0,7722.0,
2022-04-29 13:00:00,18669.0,17666.0,7721.0,
2022-04-29 14:00:00,18910.0,18035.0,7720.0,
2022-04-29 15:00:00,18969.0,18224.0,7717.0,
2022-04-29 16:00:00,19071.0,18298.0,7714.0,
2022-04-29 17:00:00,19289.0,18669.0,7712.0,
2022-04-29 18:00:00,19508.0,18251.0,7702.0,
2022-04-29 19:00:00,19675.0,18016.0,7696.0,
2022-04-29 20:00:00,19491.0,18073.0,7692.0,
2022-04-29 21:00:00,19473.0,18663.0,7698.0,
2022-04-29 22:00:00,19359.0,19388.0,7697.0,
2022-04-29 23:00:00,19220.0,19533.0,7699.0,
2022-04-30 00:00:00,18967.0,19441.0,7701.0,
2022-04-30 01:00:00,18871.0,18748.0,7704.0,
2022-04-30 02:00:00,18857.0,18507.0,7703.0,
2022-04-30 03:00:00,18832.0,16916.0,7703.0,
2022-04-30 04:00:00,18144.0,14716.0,7705.0,
2022-04-30 05:00:00,17743.0,13942.0,7706.0,
2022-04-30 06:00:00,17237.0,12036.0,7713.0,
2022-04-30 07:00:00,15766.0,11028.0,7707.0,
2022-04-30 08:00:00,15317.0,11014.0,7709.0,
2022-04-30 09:00:00,15203.0,10617.0,7715.0,
2022-04-30 10:00:00,16034.0,10521.0,7715.0,
2022-04-30 11:00:00,16687.0,10809.0,7714.0,
2022-04-30 12:00:00,16923.0,11396.0,7708.0,
2022-04-30 13:00:00,17645.0,12258.0,7707.0,
2022-04-30 14:00:00,18241.0,12918.0,7703.0,
2022-04-30 15:00:00,18587.0,13112.0,7701.0,
2022-04-30 16:00:00,18966.0,13725.0,7698.0,
2022-04-30 17:00:00,18474.0,14417.0,7698.0,
2022-04-30 18:00:00,18756.0,15326.0,7695.0,
2022-04-30 19:00:00,18711.0,16041.0,7697.0,
2022-04-30 20:00:00,18736.0,16530.0,7697.0,
2022-04-30 21:00:00,18848.0,16969.0,7696.0,
2022-04-30 22:00:00,19288.0,17420.0,7697.0,
2022-04-30 23:00:00,19204.0,17680.0,7694.0,
2022-05-01 00:00:00,19427.0,17534.0,7691.0,
2022-05-01 01:00:00,19145.0,17139.0,7694.0,
2022-05-01 02:00:00,19020.0,17346.0,7695.0,
2022-05-01 03:00:00,18536.0,16598.0,7700.0,
2022-05-01 04:00:00,17780.0,15144.0,7698.0,
2022-05-01 05:00:00,17111.0,13875.0,7702.0,
2022-05-01 06:00:00,16282.0,11988.0,7703.0,
2022-05-01 07:00:00,15214.0,12255.0,7706.0,
2022-05-01 08:00:00,14499.0,10984.0,7709.0,
2022-05-01 09:00:00,14455.0,11135.0,7714.0,
2022-05-01 10:00:00,14933.0,10581.0,7707.0,
2022-05-01 11:00:00,15795.0,10613.0,7710.0,
2022-05-01 12:00:00,16158.0,10584.0,7711.0,
2022-05-01 13:00:00,16570.0,11070.0,7713.0,
2022-05-01 14:00:00,17209.0,11550.0,7712.0,
2022-05-01 15:00:00,17831.0,12454.0,7711.0,
2022-05-01 16:00:00,18052.0,12768.0,7711.0,
2022-05-01 17:00:00,18319.0,14123.0,7711.0,
2022-05-01 18:00:00,18302.0,14568.0,7710.0,
2022-05-01 19:00:00,18368.0,14971.0,7708.0,
2022-05-01 20:00:00,18524.0,15980.0,7707.0,
2022-05-01 21:00:00,18766.0,16613.0,7705.0,
2022-05-01 22:00:00,18896.0,17671.0,7705.0,
2022-05-01 23:00:00,18525.0,18277.0,7706.0,
2022-05-02 00:00:00,18922.0,19394.0,7703.0,
2022-05-02 01:00:00,19250.0,20474.0,7709.0,
2022-05-02 02:00:00,19238.0,20598.0,7706.0,
2022-05-02 03:00:00,18807.0,20065.0,7713.0,
2022-05-02 04:00:00,18342.0,18638.0,7711.0,
2022-05-02 05:00:00,18126.0,16144.0,7713.0,
2022-05-02 06:00:00,17811.0,15346.0,7717.0,
2022-05-02 07:00:00,17119.0,15420.0,7720.0,
2022-05-02 08:00:00,16348.0,16360.0,7717.0,
2022-05-02 09:00:00,16337.0,16021.0,7717.0,
2022-05-02 10:00:00,17108.0,16755.0,7717.0,
2022-05-02 11:00:00,18171.0,19936.0,7791.0,
2022-05-02 12:00:00,19191.0,23607.0,7888.0,
2022-05-02 13:00:00,20038.0,25980.0,7895.0,
2022-05-02 14:00:00,20433.0,27184.0,7891.0,
2022-05-02 15:00:00,20789.0,27656.0,7898.0,
2022-05-02 16:00:00,20870.0,29177.0,7920.0,
2022-05-02 17:00:00,21035.0,30587.0,7938.0,
2022-05-02 18:00:00,21275.0,30869.0,7933.0,
2022-05-02 19:00:00,21484.0,31103.0,8036.0,
2022-05-02 20:00:00,21340.0,31235.0,8089.0,
2022-05-02 21:00:00,21305.0,30763.0,8123.0,
2022-05-02 22:00:00,21234.0,31174.0,8232.0,
2022-05-02 23:00:00,21110.0,30113.0,8318.0,
2022-05-03 00:00:00,21152.0,29794.0,8315.0,
2022-05-03 01:00:00,21390.0,29938.0,8376.0,
2022-05-03 02:00:00,21331.0,29479.0,8403.0,
2022-05-03 03:00:00,20863.0,26558.0,8414.0,
2022-05-03 04:00:00,20510.0,22684.0,8455.0,
2022-05-03 05:00:00,19825.0,19612.0,8455.0,
2022-05-03 06:00:00,19175.0,17971.0,8461.0,
2022-05-03 07:00:00,18246.0,16908.0,8454.0,
2022-05-03 08:00:00,17466.0,16342.0,8446.0,
2022-05-03 09:00:00,17100.0,15885.0,8441.0,
2022-05-03 10:00:00,17612.0,16362.0,8433.0,
2022-05-03 11:00:00,18531.0,17364.0,8419.0,
2022-05-03 12:00:00,19719.0,19400.0,8407.0,
2022-05-03 13:00:00,20348.0,21346.0,8480.0,
2022-05-03 14:00:00,20501.0,22881.0,8552.0,
2022-05-03 15:00:00,20533.0,24463.0,8579.0,
2022-05-03 16:00:00,20588.0,25525.0,8647.0,
2022-05-03 17:00:00,20661.0,26389.0,8714.0,
2022-05-03 18:00:00,20922.0,27220.0,8711.0,
2022-05-03 19:00:00,21489.0,28295.0,8737.0,
2022-05-03 20:00:00,22038.0,29132.0,8796.0,
2022-05-03 21:00:00,21944.0,28833.0,8850.0,
2022-05-03 22:00:00,21670.0,28840.0,8875.0,
2022-05-03 23:00:00,21867.0,29197.0,8919.0,
2022-05-04 00:00:00,22254.0,29502.0,8939.0,
2022-05-04 01:00:00,22192.0,29651.0,8964.0,
2022-05-04 02:00:00,22428.0,30062.0,8982.0,
2022-05-04 03:00:00,21599.0,27604.0,9008.0,
2022-05-04 04:00:00,21218.0,24429.0,9027.0,
2022-05-04 05:00:00,20812.0,21132.0,9019.0,
2022-05-04 06:00:00,20041.0,19588.0,9007.0,
2022-05-04 07:00:00,18859.0,18778.0,8995.0,
2022-05-04 08:00:00,18372.0,18930.0,8985.0,
2022-05-04 09:00:00,18777.0,18854.0,8974.0,
2022-05-04 10:00:00,19620.0,19931.0,8961.0,
2022-05-04 11:00:00,20801.0,23455.0,8946.0,
2022-05-04 12:00:00,21645.0,26291.0,8936.0,
2022-05-04 13:00:00,22353.0,27898.0,8930.0,
2022-05-04 14:00:00,22334.0,29304.0,8919.0,
2022-05-04 15:00:00,22525.0,29922.0,8906.0,
2022-05-04 16:00:00,22432.0,29868.0,8896.0,
2022-05-04 17:00:00,22126.0,30041.0,8888.0,
2022-05-04 18:00:00,22005.0,30062.0,8881.0,
2022-05-04 19:00:00,22317.0,30424.0,8877.0,
2022-05-04 20:00:00,22716.0,30056.0,8870.0,
2022-05-04 21:00:00,22930.0,29654.0,8868.0,
2022-05-04 22:00:00,23211.0,29980.0,8861.0,
2022-05-04 23:00:00,23438.0,29708.0,8858.0,
2022-05-05 00:00:00,23567.0,29262.0,8855.0,
2022-05-05 01:00:00,23797.0,28854.0,8853.0,
2022-05-05 02:00:00,24316.0,29206.0,8851.0,
2022-05-05 03:00:00,23571.0,26900.0,8848.0,
2022-05-05 04:00:00,22537.0,23180.0,8854.0,
2022-05-05 05:00:00,21847.0,20072.0,8856.0,
2022-05-05 06:00:00,21051.0,19650.0,8856.0,
2022-05-05 07:00:00,20040.0,17842.0,8850.0,
2022-05-05 08:00:00,19392.0,18715.0,8850.0,
2022-05-05 09:00:00,19630.0,19529.0,8853.0,
2022-05-05 10:00:00,20430.0,20815.0,8861.0,
2022-05-05 11:00:00,21296.0,22443.0,8858.0,
2022-05-05 12:00:00,21946.0,24428.0,8859.0,
2022-05-05 13:00:00,22342.0,25663.0,8859.0,
2022-05-05 14:00:00,22387.0,26705.0,8857.0,
2022-05-05 15:00:00,22655.0,27834.0,8850.0,
2022-05-05 16:00:00,22632.0,27852.0,8849.0,
2022-05-05 17:00:00,22359.0,27673.0,8848.0,
2022-05-05 18:00:00,22593.0,27798.0,8850.0,
2022-05-05 19:00:00,22463.0,27090.0,8844.0,
2022-05-05 20:00:00,22471.0,27116.0,8847.0,
2022-05-05 21:00:00,22407.0,26984.0,8842.0,
2022-05-05 22:00:00,22265.0,25716.0,8842.0,
2022-05-05 23:00:00,22118.0,25755.0,8836.0,
2022-05-06 00:00:00,22341.0,26337.0,8830.0,
2022-05-06 01:00:00,22658.0,26688.0,8830.0,
2022-05-06 02:00:00,23368.0,26820.0,8842.0,
2022-05-06 03:00:00,23107.0,25361.0,8846.0,
2022-05-06 04:00:00,22029.0,22929.0,8605.0,
2022-05-06 05:00:00,21710.0,21428.0,8418.0,
2022-05-06 06:00:00,21096.0,18741.0,8425.0,
2022-05-06 07:00:00,19706.0,17595.0,8479.0,
2022-05-06 08:00:00,18963.0,17293.0,8477.0,
2022-05-06 09:00:00,18962.0,16573.0,8477.0,
2022-05-06 10:00:00,19525.0,17375.0,8479.0,
2022-05-06 11:00:00,20238.0,18614.0,8476.0,
2022-05-06 12:00:00,20730.0,21403.0,8481.0,
2022-05-06 13:00:00,21220.0,23608.0,8486.0,
2022-05-06 14:00:00,21806.0,24882.0,8493.0,
2022-05-06 15:00:00,22254.0,25204.0,8500.0,
2022-05-06 16:00:00,22122.0,25349.0,8505.0,
2022-05-06 17:00:00,21899.0,25195.0,8515.0,
2022-05-06 18:00:00,21618.0,24775.0,8523.0,
2022-05-06 19:00:00,21454.0,24414.0,8528.0,
2022-05-06 20:00:00,21472.0,24240.0,8531.0,
2022-05-06 21:00:00,21880.0,24215.0,8534.0,
2022-05-06 22:00:00,22363.0,24609.0,8527.0,
2022-05-06 23:00:00,22359.0,23676.0,8486.0,
2022-05-07 00:00:00,22184.0,23199.0,8502.0,
2022-05-07 01:00:00,21968.0,22438.0,8540.0,
2022-05-07 02:00:00,21921.0,21799.0,8684.0,
2022-05-07 03:00:00,21172.0,19072.0,8728.0,
2022-05-07 04:00:00,20108.0,15166.0,8774.0,
2022-05-07 05:00:00,18925.0,12574.0,8813.0,
2022-05-07 06:00:00,17914.0,10730.0,8864.0,
2022-05-07 07:00:00,17059.0,9646.0,8904.0,
2022-05-07 08:00:00,16490.0,9143.0,8938.0,
2022-05-07 09:00:00,16378.0,9339.0,8974.0,
2022-05-07 10:00:00,16782.0,9516.0,9006.0,
2022-05-07 11:00:00,17334.0,9629.0,9040.0,
2022-05-07 12:00:00,17647.0,9997.0,9066.0,
2022-05-07 13:00:00,17884.0,10577.0,9087.0,
2022-05-07 14:00:00,18561.0,12461.0,9110.0,
2022-05-07 15:00:00,18984.0,13412.0,9104.0,
2022-05-07 16:00:00,19586.0,14214.0,9094.0,
2022-05-07 17:00:00,19775.0,13967.0,9076.0,
2022-05-07 18:00:00,19728.0,13869.0,9064.0,
2022-05-07 19:00:00,19414.0,14066.0,9044.0,
2022-05-07 20:00:00,19091.0,15096.0,9030.0,
2022-05-07 21:00:00,19241.0,15622.0,9015.0,
2022-05-07 22:00:00,19526.0,16085.0,9005.0,
2022-05-07 23:00:00,19662.0,16660.0,8997.0,
2022-05-08 00:00:00,19914.0,17430.0,8989.0,
2022-05-08 01:00:00,20230.0,17100.0,8978.0,
2022-05-08 02:00:00,20137.0,16859.0,8973.0,
2022-05-08 03:00:00,19729.0,15508.0,8973.0,
2022-05-08 04:00:00,18925.0,12879.0,8971.0,
2022-05-08 05:00:00,18157.0,11598.0,8975.0,
2022-05-08 06:00:00,17495.0,10954.0,8978.0,
2022-05-08 07:00:00,16631.0,10169.0,8982.0,
2022-05-08 08:00:00,16081.0,10207.0,8987.0,
2022-05-08 09:00:00,16160.0,10071.0,8978.0,
2022-05-08 10:00:00,16831.0,10085.0,8976.0,
2022-05-08 11:00:00,17447.0,9969.0,8976.0,
2022-05-08 12:00:00,17608.0,10011.0,8978.0,
2022-05-08 13:00:00,18405.0,10161.0,8975.0,
2022-05-08 14:00:00,19365.0,11328.0,8969.0,
2022-05-08 15:00:00,19892.0,11621.0,8981.0,
2022-05-08 16:00:00,20147.0,12415.0,8790.0,
2022-05-08 17:00:00,20262.0,13062.0,8857.0,
2022-05-08 18:00:00,20386.0,14021.0,8905.0,
2022-05-08 19:00:00,20834.0,14888.0,8901.0,
2022-05-08 20:00:00,21069.0,15408.0,8911.0,
2022-05-08 21:00:00,21196.0,16234.0,8925.0,
2022-05-08 22:00:00,21248.0,16466.0,8955.0,
2022-05-08 23:00:00,21277.0,16881.0,8998.0,
2022-05-09 00:00:00,21638.0,16940.0,9037.0,
2022-05-09 01:00:00,21718.0,15995.0,9059.0,
2022-05-09 02:00:00,21551.0,16520.0,9064.0,
2022-05-09 03:00:00,20759.0,15283.0,9068.0,
2022-05-09 04:00:00,19734.0,12688.0,9070.0,
2022-05-09 05:00:00,19518.0,11515.0,9067.0,
2022-05-09 06:00:00,18676.0,10081.0,9068.0,
2022-05-09 07:00:00,17561.0,9566.0,9068.0,
2022-05-09 08:00:00,17195.0,9538.0,9075.0,
2022-05-09 09:00:00,17250.0,9734.0,9070.0,
2022-05-09 10:00:00,17762.0,10317.0,9071.0,
2022-05-09 11:00:00,18489.0,11599.0,9071.0,
2022-05-09 12:00:00,19424.0,13945.0,9074.0,
2022-05-09 13:00:00,20279.0,14588.0,9063.0,
2022-05-09 14:00:00,20591.0,14963.0,9058.0,
2022-05-09 15:00:00,20910.0,14784.0,9055.0,
2022-05-09 16:00:00,20888.0,16074.0,9047.0,
2022-05-09 17:00:00,20856.0,17590.0,9054.0,
2022-05-09 18:00:00,21082.0,19298.0,9047.0,
2022-05-09 19:00:00,21337.0,20455.0,9041.0,
2022-05-09 20:00:00,21600.0,21593.0,9039.0,
2022-05-09 21:00:00,21789.0,22159.0,9031.0,
2022-05-09 22:00:00,21507.0,22713.0,9018.0,
2022-05-09 23:00:00,21479.0,23460.0,9028.0,
2022-05-10 00:00:00,21837.0,23407.0,9028.0,
2022-05-10 01:00:00,22170.0,23197.0,9020.0,
2022-05-10 02:00:00,22197.0,22820.0,8929.0,
2022-05-10 03:00:00,21948.0,21116.0,8906.0,
2022-05-10 04:00:00,21338.0,17658.0,8911.0,
2022-05-10 05:00:00,21345.0,15791.0,8913.0,
2022-05-10 06:00:00,20762.0,13657.0,8917.0,
2022-05-10 07:00:00,19660.0,12510.0,8918.0,
2022-05-10 08:00:00,19386.0,12140.0,8931.0,
2022-05-10 09:00:00,18898.0,11780.0,8967.0,
2022-05-10 10:00:00,19335.0,12170.0,8999.0,
2022-05-10 11:00:00,20417.0,13769.0,9033.0,
2022-05-10 12:00:00,21159.0,17016.0,9050.0,
2022-05-10 13:00:00,22106.0,19322.0,9052.0,
2022-05-10 14:00:00,22516.0,21055.0,9048.0,
2022-05-10 15:00:00,22662.0,22870.0,9043.0,
2022-05-10 16:00:00,22733.0,24832.0,9044.0,
2022-05-10 17:00:00,22580.0,28059.0,9036.0,
2022-05-10 18:00:00,23068.0,30486.0,9032.0,
2022-05-10 19:00:00,23307.0,31964.0,9027.0,
2022-05-10 20:00:00,23977.0,32993.0,9024.0,
2022-05-10 21:00:00,24476.0,33598.0,9020.0,
2022-05-10 22:00:00,24945.0,34276.0,9016.0,
2022-05-10 23:00:00,25288.0,35152.0,9018.0,
2022-05-11 00:00:00,25393.0,35688.0,9019.0,
2022-05-11 01:00:00,25459.0,36018.0,9014.0,
2022-05-11 02:00:00,25179.0,34862.0,9020.0,
2022-05-11 03:00:00,24413.0,30603.0,9021.0,
2022-05-11 04:00:00,23515.0,25693.0,9023.0,
2022-05-11 05:00:00,22133.0,22938.0,9027.0,
2022-05-11 06:00:00,21399.0,19615.0,9035.0,
2022-05-11 07:00:00,20216.0,18116.0,9043.0,
2022-05-11 08:00:00,19280.0,17485.0,9047.0,
2022-05-11 09:00:00,19792.0,17110.0,9052.0,
2022-05-11 10:00:00,20885.0,18137.0,9055.0,
2022-05-11 11:00:00,21573.0,19559.0,9051.0,
2022-05-11 12:00:00,22524.0,21995.0,9058.0,
2022-05-11 13:00:00,23366.0,24736.0,9058.0,
2022-05-11 14:00:00,23654.0,28333.0,9049.0,
2022-05-11 15:00:00,23890.0,32389.0,9042.0,
2022-05-11 16:00:00,24487.0,35200.0,9037.0,
2022-05-11 17:00:00,25191.0,36754.0,9037.0,
2022-05-11 18:00:00,25567.0,37232.0,9030.0,
2022-05-11 19:00:00,25439.0,38433.0,9022.0,
2022-05-11 20:00:00,25143.0,39075.0,9021.0,
2022-05-11 21:00:00,24826.0,39019.0,9023.0,
2022-05-11 22:00:00,24451.0,39791.0,9026.0,
2022-05-11 23:00:00,24999.0,39655.0,9025.0,
2022-05-12 00:00:00,25639.0,37425.0,9022.0,
2022-05-12 01:00:00,25229.0,36297.0,9025.0,
2022-05-12 02:00:00,25306.0,35404.0,9026.0,
2022-05-12 03:00:00,24462.0,31869.0,9029.0,
2022-05-12 04:00:00,23796.0,27574.0,9038.0,
2022-05-12 05:00:00,22580.0,23505.0,9037.0,
2022-05-12 06:00:00,21392.0,21143.0,9044.0,
2022-05-12 07:00:00,20265.0,18472.0,9051.0,
2022-05-12 08:00:00,19153.0,18065.0,9050.0,
2022-05-12 09:00:00,19111.0,16081.0,9054.0,
2022-05-12 10:00:00,19568.0,16307.0,9057.0,
2022-05-12 11:00:00,20090.0,18221.0,9062.0,
2022-05-12 12:00:00,20715.0,20155.0,9065.0,
2022-05-12 13:00:00,21663.0,22006.0,9061.0,
2022-05-12 14:00:00,22442.0,24589.0,9055.0,
2022-05-12 15:00:00,22758.0,26877.0,9045.0,
2022-05-12 16:00:00,22990.0,29942.0,9040.0,
2022-05-12 17:00:00,23117.0,31805.0,9033.0,
2022-05-12 18:00:00,23713.0,34148.0,9030.0,
2022-05-12 19:00:00,25049.0,36198.0,9028.0,
2022-05-12 20:00:00,25695.0,37637.0,9025.0,
2022-05-12 21:00:00,26066.0,38524.0,9026.0,
2022-05-12 22:00:00,26214.0,38535.0,9023.0,
2022-05-12 23:00:00,25882.0,38131.0,9022.0,
2022-05-13 00:00:00,25407.0,38150.0,9017.0,
2022-05-13 01:00:00,24928.0,37432.0,9020.0,
2022-05-13 02:00:00,24565.0,35645.0,9023.0,
2022-05-13 03:00:00,23770.0,30629.0,9028.0,
2022-05-13 04:00:00,23322.0,24772.0,9030.0,
2022-05-13 05:00:00,23151.0,21623.0,9038.0,
2022-05-13 06:00:00,21503.0,18283.0,9042.0,
2022-05-13 07:00:00,19906.0,15979.0,9056.0,
2022-05-13 08:00:00,18622.0,15769.0,9063.0,
2022-05-13 09:00:00,18364.0,15682.0,9067.0,
2022-05-13 10:00:00,19312.0,16787.0,9068.0,
2022-05-13 11:00:00,20016.0,17942.0,9068.0,
2022-05-13 12:00:00,20409.0,19955.0,9106.0,
2022-05-13 13:00:00,21212.0,23024.0,9127.0,
2022-05-13 14:00:00,21960.0,26589.0,9121.0,
2022-05-13 15:00:00,22590.0,28818.0,9115.0,
2022-05-13 16:00:00,22944.0,30870.0,9109.0,
2022-05-13 17:00:00,23490.0,33838.0,9107.0,
2022-05-13 18:00:00,24294.0,36831.0,9079.0,
2022-05-13 19:00:00,25248.0,38350.0,9051.0,
2022-05-13 20:00:00,25580.0,39633.0,9062.0,
2022-05-13 21:00:00,25951.0,40876.0,9137.0,
2022-05-13 22:00:00,26200.0,41167.0,9144.0,
2022-05-13 23:00:00,25861.0,39796.0,9141.0,
2022-05-14 00:00:00,25182.0,38073.0,9141.0,
2022-05-14 01:00:00,24902.0,36362.0,9153.0,
2022-05-14 02:00:00,24641.0,34870.0,9152.0,
2022-05-14 03:00:00,23513.0,32607.0,9157.0,
2022-05-14 04:00:00,22494.0,29554.0,9146.0,
2022-05-14 05:00:00,21501.0,25936.0,9160.0,
2022-05-14 06:00:00,20441.0,21895.0,9157.0,
2022-05-14 07:00:00,19240.0,18206.0,9148.0,
2022-05-14 08:00:00,18155.0,17229.0,9149.0,
2022-05-14 09:00:00,17733.0,16691.0,9163.0,
2022-05-14 10:00:00,18055.0,15945.0,9199.0,
2022-05-14 11:00:00,18543.0,15950.0,9206.0,
2022-05-14 12:00:00,18672.0,16713.0,9207.0,
2022-05-14 13:00:00,19360.0,19061.0,9211.0,
2022-05-14 14:00:00,20574.0,21974.0,9211.0,
2022-05-14 15:00:00,20501.0,24492.0,9207.0,
2022-05-14 16:00:00,20442.0,26311.0,9217.0,
2022-05-14 17:00:00,21152.0,29296.0,9240.0,
